,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
226,7760,Breath of Fire II,GBA,2001.0,Role-Playing,Ubisoft,0.14,0.05,0.0,0.0,0.19
227,4956,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,2001.0,Role-Playing,Banpresto,0.0,0.0,0.39,0.0,0.39
228,3061,Darkstone,PS,2001.0,Role-Playing,Electronic Arts,0.37,0.25,0.0,0.04,0.66
229,15914,Robopon 2: Ring Version,GBA,2001.0,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02
230,7172,Breath of Fire,GBA,2001.0,Role-Playing,Ubisoft,0.11,0.04,0.06,0.0,0.22
231,87,Final Fantasy X,PS2,2001.0,Role-Playing,Sony Computer Entertainment,2.91,2.07,2.73,0.33,8.05
232,10634,Aidyn Chronicles: The First Mage,N64,2001.0,Role-Playing,THQ,0.08,0.02,0.0,0.0,0.1
233,5194,Okage: Shadow King,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36
234,6549,Legaia 2: Duel Saga,PS2,2001.0,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26
235,12727,Tsugunai: Atonement,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0.0,0.06
236,15456,Car Battler Joe,GBA,2001.0,Role-Playing,Victor Interactive,0.01,0.01,0.0,0.0,0.02
237,13334,Hoshigami: Ruining Blue Earth,PS,2001.0,Role-Playing,Max Five,0.03,0.02,0.0,0.0,0.05
238,7996,Phantasy Star Online Ver. 2,DC,2001.0,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19
239,1600,Baldur's Gate: Dark Alliance,PS2,2001.0,Role-Playing,Virgin Interactive,0.61,0.48,0.0,0.16,1.24
240,1959,Diablo II: Lord of Destruction,PC,2001.0,Role-Playing,Vivendi Games,1.03,0.02,0.0,0.0,1.06
241,6124,Shadow Hearts,PS2,2001.0,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28
242,1660,Dragon Quest IV: Michibikareshi Monotachi,PS,2001.0,Role-Playing,Enix Corporation,0.0,0.0,1.2,0.01,1.21
243,6372,Magical Vacation,GBA,2001.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.27
244,9054,Star Ocean: Blue Sphere,GB,2001.0,Role-Playing,Enix Corporation,0.0,0.0,0.14,0.0,0.14
245,992,Golden Sun,GBA,2001.0,Role-Playing,Nintendo,0.93,0.38,0.4,0.06,1.76
246,6671,Final Fantasy II,WS,2001.0,Role-Playing,SquareSoft,0.0,0.0,0.25,0.0,0.25
247,15048,Lunatic Dawn Tempest,PS2,2001.0,Role-Playing,ArtDink,0.0,0.0,0.02,0.0,0.02
248,10867,Forever Kingdom,PS2,2001.0,Role-Playing,From Software,0.02,0.02,0.04,0.01,0.09
249,1193,Dragon Quest Monsters 2,GB,2001.0,Role-Playing,Enix Corporation,0.0,0.0,1.56,0.0,1.56
250,14201,Monster Guardians,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
251,1565,.hack//Infection Part 1,PS2,2002.0,Role-Playing,Atari,0.49,0.38,0.26,0.13,1.27
252,132,Kingdom Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4
253,15069,DemiKids: Light Version,GBA,2002.0,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
254,15078,Shaman King: Chou Senjiryokketsu 3,GBA,2002.0,Role-Playing,King Records,0.0,0.0,0.02,0.0,0.02
255,1646,Golden Sun: The Lost Age,GBA,2002.0,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22
256,508,The Elder Scrolls III: Morrowind,XB,2002.0,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86
257,11750,Magic Pengel: The Quest for Color,PS2,2002.0,Role-Playing,Taito,0.04,0.03,0.0,0.01,0.07
258,3004,.hack//Mutation Part 2,PS2,2002.0,Role-Playing,Atari,0.23,0.18,0.2,0.06,0.68
259,1754,Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,2002.0,Role-Playing,Konami Digital Entertainment,0.84,0.27,0.0,0.05,1.16
260,6718,Medabots AX: Metabee,GBA,2002.0,Role-Playing,Natsume,0.18,0.07,0.0,0.0,0.25
261,11574,Evolution Worlds,GC,2002.0,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08
262,13855,Klonoa Heroes: Densetsu no Star Medal,GBA,2002.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
263,3245,Wild ARMs 3,PS2,2002.0,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62
264,8418,Lost Kingdoms,GC,2002.0,Role-Playing,Activision,0.1,0.02,0.04,0.0,0.17
265,6446,Dungeons & Dragons: Eye of the Beholder,GBA,2002.0,Role-Playing,Atari,0.19,0.07,0.0,0.0,0.26
266,8471,PoPoLoCrois: Hajimari no Bouken,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.16,0.0,0.16
267,14597,Metal Dungeon,XB,2002.0,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03
268,26,Pokemon Ruby/Pokemon Sapphire,GBA,2002.0,Role-Playing,Nintendo,6.06,3.9,5.38,0.5,15.85
269,3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,PS2,2002.0,Role-Playing,Enix Corporation,0.0,0.0,0.54,0.0,0.54
270,1017,Xenosaga Episode I: Der Wille zur Macht,PS2,2002.0,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74
271,4296,.hack//Outbreak Part 3,PS2,2002.0,Role-Playing,Atari,0.14,0.11,0.17,0.04,0.46
272,1529,Mega Man Battle Network 3 Blue / White Version,GBA,2002.0,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29
273,1070,Dragon Ball Z: The Legacy of Goku,GBA,2002.0,Role-Playing,Infogrames,1.52,0.12,0.0,0.05,1.69
274,14330,Neverwinter Nights,PC,2002.0,Role-Playing,Atari,0.0,0.03,0.0,0.01,0.03
275,4326,Phantasy Star Online Episode I & II,GC,2002.0,Role-Playing,Infogrames,0.23,0.06,0.16,0.01,0.45
276,7405,Summoner 2,PS2,2002.0,Role-Playing,THQ,0.1,0.08,0.0,0.03,0.21
277,16358,Icewind Dale II,PC,2002.0,Role-Playing,Interplay,0.0,0.01,0.0,0.0,0.01
278,7167,Skies of Arcadia Legends,GC,2002.0,Role-Playing,Atari,0.17,0.04,0.0,0.01,0.22
279,5960,Grandia II,PS2,2002.0,Role-Playing,Ubisoft,0.14,0.11,0.0,0.04,0.29
280,10022,Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,0.08,0.03,0.0,0.0,0.11
281,1516,Yu-Gi-Oh! The Sacred Cards,GBA,2002.0,Role-Playing,Konami Digital Entertainment,0.94,0.35,0.0,0.02,1.3
282,6332,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,2002.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.26,0.01,0.27
283,4904,Fire Emblem: Fuuin no Tsurugi,GBA,2002.0,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,0.39
284,9429,RPG Maker II,PS2,2002.0,Role-Playing,Enterbrain,0.06,0.05,0.0,0.02,0.13
285,15063,DemiKids: Dark Version,GBA,2002.0,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
286,7716,Baldur's Gate: Dark Alliance,XB,2002.0,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2
287,2593,Tales of Destiny 2,PS2,2002.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.8,0.0,0.8
288,7791,Breath of Fire: Dragon Quarter,PS2,2002.0,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.19
289,2151,Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96
290,2686,Unlimited Saga,PS2,2002.0,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77
291,7886,Lunar Legend,GBA,2002.0,Role-Playing,Media Rings,0.14,0.05,0.0,0.0,0.19
292,13240,Next Generation of Chaos,PS2,2002.0,Role-Playing,Idea Factory,0.0,0.0,0.05,0.0,0.05
293,5604,Dragon Quest Monsters 1·2,PS,2002.0,Role-Playing,Enix Corporation,0.0,0.0,0.3,0.02,0.32
294,9248,Shining Soul,GBA,2002.0,Role-Playing,Atari,0.03,0.01,0.09,0.0,0.14
295,13332,Shin Megami Tensei NINE,XB,2002.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05
296,5033,Grandia Xtreme,PS2,2002.0,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38
297,16559,Super Robot Taisen: Original Generation,GBA,2002.0,Role-Playing,Banpresto,0.01,0.0,0.0,0.0,0.01
298,12896,Lufia: The Ruins of Lore,GBA,2002.0,Role-Playing,Taito,0.04,0.01,0.0,0.0,0.05
299,7983,La Pucelle: Tactics,PS2,2002.0,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19
300,9156,Baldur's Gate: Dark Alliance,GC,2002.0,Role-Playing,Virgin Interactive,0.11,0.03,0.0,0.0,0.14
301,15128,Tokyo Mew Mew,PS,2002.0,Role-Playing,Takara,0.0,0.0,0.02,0.0,0.02
302,12091,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,2002.0,Role-Playing,Gust,0.0,0.0,0.07,0.0,0.07
303,12830,Medabots: Metabee,GBA,2002.0,Role-Playing,Natsume,0.04,0.01,0.0,0.0,0.05
304,12856,Dual Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05
305,7818,Tales of the World: Narikiri Dungeon 2,GBA,2002.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
306,6103,Tales of Phantasia,GBA,2003.0,Role-Playing,Nintendo,0.08,0.03,0.17,0.01,0.29
307,6856,Sakura Wars: Atsuki Chishio Ni,PS2,2003.0,Role-Playing,Sega,0.0,0.0,0.24,0.0,0.24
308,2605,Harvest Moon: A Wonderful Life,GC,2003.0,Role-Playing,Ubisoft,0.61,0.16,0.0,0.02,0.79
309,5237,Arc the Lad: Twilight of the Spirits,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36
310,11346,Shining Soul II,GBA,2003.0,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08
311,1269,Final Fantasy: Crystal Chronicles,GC,2003.0,Role-Playing,Nintendo,0.72,0.38,0.36,0.04,1.49
312,6544,Dungeons & Dragons Heroes,XB,2003.0,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26
313,11314,Zoids: Legacy,GBA,2003.0,Role-Playing,Tomy Corporation,0.06,0.02,0.0,0.0,0.08
314,8305,Hanjuku Eiyuu Tai 3D,PS2,2003.0,Role-Playing,Square Enix,0.0,0.0,0.17,0.0,0.17
315,8417,Far East of Eden II: Manji Maru,PS2,2003.0,Role-Playing,Hudson Soft,0.0,0.0,0.17,0.0,0.17
316,771,Final Fantasy Tactics Advance,GBA,2003.0,Role-Playing,SquareSoft,0.82,0.37,0.89,0.05,2.13
317,4298,Mother 1+2,GBA,2003.0,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,0.46
318,7308,EVE Online,PC,2003.0,Role-Playing,CCP,0.0,0.19,0.0,0.02,0.22
319,6307,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003.0,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27
320,10964,Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
321,744,Star Wars: Knights of the Old Republic,XB,2003.0,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.19
322,9336,Final Fantasy XI: Rise of the Zilart,PS2,2003.0,Role-Playing,Square Enix,0.0,0.0,0.13,0.0,0.13
323,5526,Disgaea: Hour of Darkness,PS2,2003.0,Role-Playing,Tecmo Koei,0.16,0.13,0.0,0.04,0.33
324,1041,Star Ocean: Till The End of Time,PS2,2003.0,Role-Playing,Ubisoft,0.8,0.21,0.55,0.15,1.72
325,12902,Medabots: Infinity,GC,2003.0,Role-Playing,Ubisoft,0.04,0.01,0.0,0.0,0.05
326,14499,CIMA: The Enemy,GBA,2003.0,Role-Playing,Marvelous Interactive,0.02,0.01,0.0,0.0,0.03
327,12851,Phantasy Star Online Episode I & II Plus,GC,2003.0,Role-Playing,Sega,0.04,0.01,0.0,0.0,0.05
328,3596,Fullmetal Alchemist and the Broken Angel,PS2,2003.0,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56
329,753,Mario & Luigi: Superstar Saga,GBA,2003.0,Role-Playing,Nintendo,1.48,0.17,0.47,0.06,2.17
330,15119,Summon Night: Swordcraft Story,GBA,2003.0,Role-Playing,Banpresto,0.02,0.01,0.0,0.0,0.02
331,3118,Drakengard,PS2,2003.0,Role-Playing,Square Enix,0.19,0.15,0.26,0.05,0.65
332,7991,EverQuest Online Adventures: Frontiers,PS2,2003.0,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19
333,10056,Growlanser Generations,PS2,2003.0,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.11
334,9078,Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14
335,175,Final Fantasy X-2,PS2,2003.0,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29
336,1868,Tales of Symphonia,GC,2003.0,Role-Playing,Nintendo,0.54,0.21,0.31,0.04,1.1
337,1877,Dragon Ball Z: The Legacy of Goku II,GBA,2003.0,Role-Playing,Atari,0.78,0.29,0.0,0.02,1.09
338,3069,Dragon Quest Monsters: Caravan Heart,GBA,2003.0,Role-Playing,Enix Corporation,0.0,0.0,0.64,0.02,0.66
339,4984,Shin Megami Tensei: Nocturne,PS2,2003.0,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38
340,2792,Sword of Mana,GBA,2003.0,Role-Playing,Nintendo,0.31,0.11,0.3,0.02,0.74
341,12729,Lost Kingdoms II,GC,2003.0,Role-Playing,Activision,0.04,0.01,0.0,0.0,0.06
342,13286,Summoner: A Goddess Reborn,GC,2003.0,Role-Playing,THQ,0.04,0.01,0.0,0.0,0.05
343,605,Pokémon Colosseum,GC,2003.0,Role-Playing,Nintendo,1.21,0.57,0.7,0.07,2.54
344,11613,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,0.06,0.02,0.0,0.0,0.08
345,13122,Arx Fatalis,XB,2003.0,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05
346,14081,Black Stone: Magic & Steel,XB,2003.0,Role-Playing,THQ,0.03,0.01,0.0,0.0,0.04
347,8929,Phantasy Star Online Episode I & II,XB,2003.0,Role-Playing,Sega,0.11,0.03,0.0,0.01,0.15
348,6843,Summon Night 3,PS2,2003.0,Role-Playing,Banpresto,0.0,0.0,0.24,0.0,0.24
349,1495,Mega Man Battle Network 4: Red Sun / Blue Moon,GBA,2003.0,Role-Playing,Capcom,0.31,0.04,0.96,0.01,1.32
350,6049,Pirates of the Caribbean,XB,2003.0,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29
351,8009,.hack//Quarantine Part 4: The Final Chapter,PS2,2003.0,Role-Playing,Atari,0.09,0.07,0.0,0.02,0.18
352,8984,Boktai: The Sun is in Your Hand,GBA,2003.0,Role-Playing,Konami Digital Entertainment,0.1,0.04,0.0,0.0,0.15
353,4541,EverQuest Online Adventures,PS2,2003.0,Role-Playing,Sony Online Entertainment,0.21,0.16,0.0,0.05,0.43
354,8093,Mega Man X: Command Mission,PS2,2004.0,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.18
355,9102,Shonen Jump's Shaman King: Master of Spirits,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.1,0.04,0.0,0.0,0.14
356,6041,The Lord of the Rings: The Third Age,GC,2004.0,Role-Playing,Electronic Arts,0.22,0.06,0.0,0.01,0.29
357,6281,Final Fantasy X International,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.27,0.0,0.27
358,9543,Shin Megami Tensei: Digital Devil Saga,PS2,2004.0,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13
359,6607,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
360,4520,InuYasha: The Secret of the Cursed Mask,PS2,2004.0,Role-Playing,Namco Bandai Games,0.21,0.17,0.0,0.06,0.43
361,7084,Mega Man Battle Network 5: Team Colonel / Protoman,GBA,2004.0,Role-Playing,Capcom,0.16,0.06,0.0,0.0,0.23
362,3999,Monster Hunter,PS2,2004.0,Role-Playing,Capcom,0.11,0.08,0.28,0.03,0.5
363,6756,Final Fantasy XI: Chains of Promathia,PS2,2004.0,Role-Playing,Square Enix,0.12,0.09,0.0,0.03,0.25
364,7856,Sudeki,XB,2004.0,Role-Playing,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19
365,7349,The Bard's Tale,PS2,2004.0,Role-Playing,Ubisoft,0.1,0.08,0.0,0.03,0.21
366,8742,Atelier Iris: Eternal Mana,PS2,2004.0,Role-Playing,Tecmo Koei,0.08,0.06,0.0,0.02,0.15
367,10624,The Bard's Tale,XB,2004.0,Role-Playing,Ubisoft,0.08,0.02,0.0,0.0,0.1
368,4664,Lord of the Rings: The Third Age,XB,2004.0,Role-Playing,Electronic Arts,0.31,0.09,0.0,0.01,0.42
369,7219,The Lord of the Rings: The Third Age,GBA,2004.0,Role-Playing,Electronic Arts,0.16,0.06,0.0,0.0,0.22
370,6862,Harvest Moon: Another Wonderful Life,GC,2004.0,Role-Playing,Marvelous Interactive,0.19,0.05,0.0,0.01,0.24
371,6335,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004.0,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.27
372,6077,Final Fantasy X-2: International + Last Mission,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.29,0.0,0.29
373,5130,Custom Robo,GC,2004.0,Role-Playing,Nintendo,0.29,0.07,0.0,0.01,0.37
374,9679,Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,0.1,0.02,0.0,0.0,0.12
375,6916,Shadow Hearts: Covenant,PS2,2004.0,Role-Playing,Midway Games,0.12,0.09,0.0,0.03,0.24
376,10500,Riviera: The Promised Land,GBA,2004.0,Role-Playing,Sting,0.07,0.03,0.0,0.0,0.1
377,9046,Phantom Brave,PS2,2004.0,Role-Playing,Tecmo Koei,0.07,0.05,0.0,0.02,0.14
378,9084,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,2004.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14
379,7250,Magna Carta: Tears of Blood,PS2,2004.0,Role-Playing,505 Games,0.11,0.08,0.0,0.03,0.22
380,13549,Advance Guardian Heroes,GBA,2004.0,Role-Playing,Ubisoft,0.03,0.01,0.0,0.0,0.04
381,14469,Graffiti Kingdom,PS2,2004.0,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03
382,11287,RockMan EXE 4.5 Real Operation,GBA,2004.0,Role-Playing,Capcom,0.0,0.0,0.08,0.0,0.08
383,11345,Shining Force: Resurrection of the Dark Dragon,GBA,2004.0,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08
384,1112,Dragon Quest V: Tenkuu no Hanayome,PS2,2004.0,Role-Playing,Enix Corporation,0.0,0.0,1.65,0.0,1.65
385,3475,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.58
386,3451,The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58
387,14190,Crimson Tears,PS2,2004.0,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03
388,12256,RPG Maker 3,PS2,2004.0,Role-Playing,Enterbrain,0.03,0.02,0.0,0.01,0.06
389,3418,Tales of Rebirth,PS2,2004.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.59,0.0,0.59
390,1540,Champions of Norrath,PS2,2004.0,Role-Playing,Sony Online Entertainment,0.63,0.49,0.0,0.16,1.28
391,1702,Final Fantasy I & II: Dawn of Souls,GBA,2004.0,Role-Playing,Nintendo,0.64,0.24,0.29,0.02,1.19
392,3085,Suikoden IV,PS2,2004.0,Role-Playing,Konami Digital Entertainment,0.17,0.13,0.3,0.05,0.66
393,10873,Shining Tears,PS2,2004.0,Role-Playing,Sega,0.05,0.04,0.0,0.01,0.09
394,13495,Boktai 2: Solar Boy Django,GBA,2004.0,Role-Playing,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04
395,12991,Fallout: Brotherhood of Steel,XB,2004.0,Role-Playing,Avalon Interactive,0.04,0.01,0.0,0.0,0.05
396,12961,The Nightmare of Druaga: Fushigino Dungeon,PS2,2004.0,Role-Playing,Arika,0.03,0.02,0.0,0.01,0.05
397,2972,Baldur's Gate: Dark Alliance II,PS2,2004.0,Role-Playing,Interplay,0.34,0.26,0.0,0.09,0.68
398,2322,X-Men Legends,XB,2004.0,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
399,12344,Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06
400,939,Kingdom Hearts: Chain of Memories,GBA,2004.0,Role-Playing,Square Enix,1.26,0.18,0.35,0.06,1.85
401,886,X-Men Legends,PS2,2004.0,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
402,1421,Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37
403,12215,Fallout: Brotherhood of Steel,PS2,2004.0,Role-Playing,Avalon Interactive,0.03,0.03,0.0,0.01,0.07
404,138,World of Warcraft,PC,2004.0,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28
405,14780,Baldur's Gate: Dark Alliance,GBA,2004.0,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03
406,131,Pokémon Emerald Version,GBA,2004.0,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41
407,718,Paper Mario: The Thousand-Year Door,GC,2004.0,Role-Playing,Nintendo,1.48,0.25,0.46,0.06,2.25
408,569,Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66
409,181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004.0,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21
410,59,Pokemon FireRed/Pokemon LeafGreen,GBA,2004.0,Role-Playing,Nintendo,4.34,2.65,3.15,0.35,10.49
411,14783,Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03
412,3799,X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53
413,15232,Fallout Trilogy,PC,2004.0,Role-Playing,Ubisoft,0.0,0.02,0.0,0.0,0.02
414,1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005.0,Role-Playing,Nintendo,0.81,0.3,0.0,0.02,1.13
415,13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005.0,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04
416,9125,Naruto RPG 2: Chidori vs Rasengan,DS,2005.0,Role-Playing,Tomy Corporation,0.0,0.0,0.14,0.0,0.14
417,13236,Ms Saga: A New Dawn,PS2,2005.0,Role-Playing,Namco Bandai Games,0.02,0.02,0.0,0.01,0.05
418,13029,Sigma Star Saga,GBA,2005.0,Role-Playing,Atari,0.04,0.01,0.0,0.0,0.05
419,1799,Royal Palace of White Sword and The City of Gentiles,PS2,2005.0,Role-Playing,Take-Two Interactive,0.0,0.51,0.0,0.62,1.14
420,1869,Untold Legends: Brotherhood of the Blade,PSP,2005.0,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.1
421,9375,Ys: The Ark of Napishtim,PS2,2005.0,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.02,0.13
422,9476,Drakengard 2,PS2,2005.0,Role-Playing,Ubisoft,0.06,0.05,0.0,0.02,0.13
423,2474,Rogue Galaxy,PS2,2005.0,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
424,12671,Generation of Chaos,PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06
425,12611,PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06
426,12392,Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,Role-Playing,Tecmo Koei,0.03,0.02,0.0,0.01,0.06
427,12350,Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005.0,Role-Playing,LucasArts,0.01,0.04,0.0,0.01,0.06
428,2709,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,2005.0,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76
429,9732,Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,0.06,0.05,0.0,0.02,0.12
430,9745,Lunar: Dragon Song,DS,2005.0,Role-Playing,Rising Star Games,0.11,0.0,0.0,0.01,0.12
431,7006,Monster Hunter G,PS2,2005.0,Role-Playing,Capcom,0.0,0.0,0.23,0.0,0.23
432,256,Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
433,14639,Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03
434,15237,Sacred Gold,PC,2005.0,Role-Playing,Encore,0.0,0.02,0.0,0.0,0.02
435,826,Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005.0,Role-Playing,Nintendo,1.16,0.06,0.83,0.0,2.05
436,8560,Summon Night EX-Thesis: Yoake no Tsubasa,PS2,2005.0,Role-Playing,Banpresto,0.0,0.0,0.16,0.0,0.16
437,6352,Tales of Eternia,PSP,2005.0,Role-Playing,Ubisoft,0.0,0.01,0.25,0.01,0.27
438,818,Pokemon Mystery Dungeon: Red/Blue Rescue Team,GBA,2005.0,Role-Playing,Nintendo,0.71,0.52,0.74,0.08,2.06
439,14422,Digimon World 4,XB,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03
440,14799,Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03
441,14839,Dungeon Siege II,PC,2005.0,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03
442,14842,Metal Saga,PS2,2005.0,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03
443,8756,Digimon World 4,PS2,2005.0,Role-Playing,Atari,0.08,0.06,0.0,0.02,0.15
444,8044,Gauntlet: Seven Sorrows,XB,2005.0,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18
445,14074,Tao Adventure: Curse Demon,DS,2005.0,Role-Playing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04
446,8821,Kingdom of Paradise,PSP,2005.0,Role-Playing,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15
447,6061,"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,Sega,0.07,0.05,0.15,0.02,0.29
448,1451,Monster Hunter Freedom,PSP,2005.0,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35
